序號,縣市及鄉鎮市區,村里,避難收容處所地址,經度,緯度,避難收容處所名稱,預計收容村里,預計收容人數,適用災害類別,管理人姓名,管理人電話,室內,室外,適合避難弱者安置,is_indoor,geometry,debrisstream_level,Avg_slope,Max_elevation,Slope_risk_level,rain_1hr,sigma_1hr,rain_1hr_rf,village_A65UP_CNT,fusion_class,fusion_label,flood_confidence,debris_stream_level,risk_rain,risk_collapse,risk_debris_stream,risk_max_elevation,risk_slope_level,risk_uncertainty,risk_elderly,hazard_score,vulnerability_multiplier,risk_raw,shelter_risk_score,shelter_risk_level
2643,花蓮縣壽豐鄉,豐山村,中山路127巷15號,121.4936,23.8478,豐山活動中心,豐山村,47,"水災,震災,土石流,海嘯",陳春盛,03-8652801,是,否,是,True,POINT (300278.96098742296 2638255.1414862466),Safe,0.980291248524686,55.13999938964844,Low,6.10239704717509,0.1048799657828699,16.53,493.0,0,無淹水,low,Safe,0.10891138212128705,0.0,0.0,0.03403028559476629,0.33,0.029223701295898435,0.7169887119455224,0.07370032760519091,0.9150966135836567,0.0674429202115163,0.0,Low
2660,花蓮縣萬榮鄉,西林村,8鄰134號,121.342737,23.855288,西林社區活動中心,西林村,100,"水災,土石流,海嘯",郭瑪利,03-8771524,是,否,是,True,POINT (284909.63392708445 2639039.0632001613),Safe,49.26000154893558,1378.760009765625,High,22.877388297889624,0.4625096441989843,20.95,170.0,3,SAR-only,mid,Safe,0.46425922058285507,1.0,0.0,1.0,1.0,1.0,0.45530585042111876,0.6892777661748565,0.8365917551263355,0.5766440961737831,100.0,Very High
2668,花蓮縣萬榮鄉,西林村,7鄰103號,121.3593,23.8576,西林天主堂,西林村,100,"水災,土石流,海嘯",郭瑪利,03-8771524,是,否,是,True,POINT (286596.03109752113 2639299.2892720154),Safe,47.7075545981844,1293.0,High,23.74819519567354,0.4149761542477134,21.64333333333333,170.0,0,無淹水,low,Safe,0.48270568915146056,0.0,0.0,0.9374128741698612,1.0,0.8709715993265726,0.45530585042111876,0.47252079780357464,0.8365917551263355,0.3953070035681888,100.0,Very High
2688,花蓮縣壽豐鄉,月眉村,月眉路3段24號,121.556384,23.867967,月眉國小,壽豐鄉月眉村,50,"水災,震災,土石流,海嘯",劉康盛,03-8631011,是,否,是,True,POINT (306665.60515472107 2640512.3024018425),Medium,2.500396104841055,56.72999954223633,Low,4.224362804700337,0.1033507324281623,6.786666666666667,221.0,0,無淹水,low,Medium,0.06912862464343825,0.0,0.67,0.03519065789290292,0.33,0.02507263782009097,0.519689534080769,0.16202444985897602,0.8559068602242307,0.13867783815835447,21.832521469435598,Low
2689,花蓮縣壽豐鄉,米棧村,米棧路一段53號,121.5564,23.8681,月眉國小-米棧分校,米棧村,45,"水災,震災,土石流,海嘯",鍾萬仁,03-8741270,是,否,是,True,POINT (306667.1768488699 2640527.0383926625),Medium,2.4635557121697187,56.08000183105469,Low,4.224362804700337,0.1033507324281623,6.786666666666667,85.0,0,無淹水,low,Medium,0.06912862464343825,0.0,0.67,0.03471629357496258,0.33,0.02507263782009097,0.28576711962266166,0.16195329521128496,0.7857301358867984,0.1272515846536777,18.171586242915094,Low
2691,花蓮縣壽豐鄉,壽豐村,壽豐路1段97號,121.5099,23.8691,壽豐活動中心,壽豐村,13,"水災,震災,土石流,海嘯",劉鳳珠,03-8652805,是,否,是,True,POINT (301930.84527069924 2640619.9543755394),Safe,1.8380873660271757,42.2599983215332,Low,6.931131088810517,0.1064592119279247,11.436666666666667,427.0,0,無淹水,low,Safe,0.1264666133552899,0.0,0.0,0.02463054030852489,0.33,0.033510523167698474,0.6816135223971929,0.07798561736963555,0.9044840567191578,0.07053674756423597,0.0003330948796294501,Low
2693,花蓮縣壽豐鄉,共和村,農墾2街38號,121.5308,23.8693,共和活動中心,共和村,31,"水災,震災,土石流,海嘯",劉鳳珠,03-8652804,是,否,是,True,POINT (304059.36643238255 2640649.926792184),Safe,1.568629551280984,34.709999084472656,Low,5.207640344574467,0.1032838890906476,8.831666666666667,224.0,0,無淹水,low,Safe,0.08995758027029724,0.0,0.0,0.019120597462683884,0.33,0.024891193349170854,0.5230005598227878,0.06534448303540885,0.8569001679468363,0.05599369848744104,0.0,Low
2697,花蓮縣壽豐鄉,壽豐村,壽山路26號,121.5091,23.8704,壽豐鄉公所,壽豐鄉各村,50,"水災,震災,土石流,海嘯",李昌貴,03-8654110,否,是,是,True,POINT (301848.8500124562 2640763.6338806227),Safe,1.2430575379551252,42.18999862670898,Low,6.931131088810517,0.1064592119279247,11.446666666666667,427.0,0,無淹水,low,Safe,0.1264666133552899,0.0,0.0,0.024579454963268885,0.33,0.033510523167698474,0.6816135223971929,0.07797795456784715,0.9044840567191578,0.07052981668218856,0.0,Low
2698,花蓮縣壽豐鄉,壽豐村,公園路30號,121.5091,23.8704,文化中心,壽豐村,50,"水災,震災,土石流,海嘯",陳自強,03-8652131-122,是,否,是,True,POINT (301848.8500124562 2640763.6338806227),Safe,1.2430575379551252,42.18999862670898,Low,6.931131088810517,0.1064592119279247,11.446666666666667,427.0,0,無淹水,low,Safe,0.1264666133552899,0.0,0.0,0.024579454963268885,0.33,0.033510523167698474,0.6816135223971929,0.07797795456784715,0.9044840567191578,0.07052981668218856,0.0,Low
2701,花蓮縣壽豐鄉,鹽寮村,鹽寮165號,121.59829,23.871385,鹽寮活動中心,鹽寮村,15,"水災,震災,土石流",黃文達,03-8671123,是,否,是,True,POINT (310932.0744907276 2640908.2461932027),High,14.18633169550179,151.3000030517578,Low,3.992076889893069,0.1494662350338803,6.9816666666666665,112.0,0,無淹水,low,High,0.06420806781582651,0.0,1.0,0.10420726278349066,0.33,0.15025194936584405,0.3531174011618147,0.23291870469885595,0.8059352203485444,0.18771738759477,37.54463690175867,Medium
2722,花蓮縣壽豐鄉,光榮村,光榮1街26之1號,121.5143,23.8817,光榮活動中心,光榮村,39,"水災,震災,土石流,海嘯",沈佩儀,03-8652806,是,否,是,True,POINT (302373.9021748614 2642017.00459218),Safe,1.248631282160668,48.709999084472656,Low,8.170305819177013,0.1073074016921798,11.391666666666667,230.0,0,無淹水,low,Safe,0.15271628796499642,0.0,0.0,0.02933771105696377,0.33,0.03581291183854088,0.5294921901074281,0.08679683423189757,0.8588476570322283,0.07454525771787994,1.2846469796830677,Low
2727,花蓮縣壽豐鄉,平和村,平和路32號,121.5197,23.8837,平和活動中心,平和村,49,"水災,震災,土石流,海嘯",陳美珠,03-8661801,是,否,是,True,POINT (302923.00959640945 2642240.510636051),Safe,1.7709597284242422,51.040000915527344,Low,7.0930413869826285,0.1050398132438617,10.15,362.0,0,無淹水,low,Safe,0.12989639007589932,0.0,0.0,0.031038132012875617,0.33,0.029657602998984497,0.6409823274008531,0.07959039712459959,0.8922946982202559,0.07101808938352491,0.15455348054769552,Low
2792,花蓮縣壽豐鄉,月眉村,月眉路三段108號,121.554,23.8996,月眉活動中心,月眉村,53,"水災,震災,土石流,海嘯",黃明輝,03-8631116,是,否,是,True,POINT (306409.08318286063 2644014.672605505),Safe,0.9030192189805588,37.08000183105469,Low,6.824550680481614,0.1016678774333042,5.583333333333333,221.0,0,無淹水,low,Safe,0.12420890024200205,0.0,0.0,0.02085021083986845,0.33,0.02050457246712769,0.519689534080769,0.07544065894529366,0.8559068602242307,0.06457017753111331,0.0,Low
2804,花蓮縣壽豐鄉,志學村,中正路120巷13號,121.5322,23.9053,志學活動中心,志學村,40,"水災,震災,土石流,海嘯",徐琬玲,03-8661800,是,否,是,True,POINT (304186.955610247 2644637.41710984),Medium,0.903652865853003,50.130001068115234,Low,9.40904709282655,0.1036459334313018,9.231666666666667,579.0,0,無淹水,low,Medium,0.17895678057841238,0.0,0.67,0.030374019740605124,0.33,0.025873953131702387,0.7565770513555463,0.19433053244778473,0.9269731154066638,0.18013917908175878,35.116603033278075,Medium
2848,花蓮縣壽豐鄉,池南村,池南路2段17號,121.506,23.9197,池南活動中心,池南村,53,"水災,震災,土石流,海嘯",沈佩儀,03-8641008,是,否,是,True,POINT (301513.5956253314 2646222.4056965304),Medium,9.951383713524452,250.80999755859372,Low,14.89658767627378,0.1114311384530048,12.866666666666667,240.0,0,無淹水,low,Medium,0.2952003991683801,0.0,0.67,0.1768290426150985,0.33,0.04700668615624682,0.5399457761636652,0.25328514475840347,0.8619837328490996,0.21832767455407318,47.352075339681235,Medium
2876,花蓮縣吉安鄉,光華村,光華二街200號,121.578,23.934,光華活動中心,光華村,37,"水災,震災,土石流",葉光南,8422057,是,否,是,True,POINT (308837.271167791 2647834.244769233),Safe,1.128129918158035,36.9900016784668,Low,6.371246050205026,0.1000805951274038,8.883333333333333,425.0,0,無淹水,low,Safe,0.11460646181887951,0.0,0.0,0.020784529283976096,0.33,0.01619593664935975,0.6804581679939782,0.07211921160319623,0.9041374503981934,0.06520568010364164,0.0,Low
2902,花蓮縣吉安鄉,干城村,干城一街97巷1號,121.545,23.9474,干城活動中心,干城村,35,"水災,震災,土石流",林世昌,8526086,是,否,是,True,POINT (305472.2508450446 2649304.9343518005),Low,1.2156814271289578,80.69999694824219,Low,10.173676552573898,0.1013495720185392,5.841666666666667,308.0,9,SAR無資料,mid,Low,0.19515407223027442,1.0,0.33,0.052683814060885494,0.33,0.019640540841532262,0.6012536412112622,0.3509128478623684,0.8803760923633787,0.3089352817611767,76.38246407378817,Very High
2903,花蓮縣秀林鄉,文蘭村,6鄰79號,121.5068,23.9479,文蘭活動中心,重光、米亞丸社區,100,"水災,震災,土石流,海嘯",杜明輝,955079056,是,否,是,True,POINT (301583.83422257914 2649345.8226170195),Medium,6.361555342108814,190.38999938964844,Low,17.344538927088042,0.1070081173739362,13.593333333333334,170.0,0,無淹水,low,Medium,0.3470558173104961,0.0,0.67,0.1327349008537916,0.33,0.03500051247612933,0.45530585042111876,0.2610270315688305,0.8365917551263355,0.2183730624755853,47.366617485158244,Medium
2912,花蓮縣吉安鄉,仁安村,南海三街71號,121.5968,23.9517,仁安活動中心,仁安村,63,"水災,震災,土石流",蔡文隆,8422948,是,否,是,True,POINT (310742.7687564499 2649802.486324302),Safe,1.0440334203779216,15.8100004196167,Low,5.252320343377827,0.098899869515103,5.425,515.0,9,SAR無資料,mid,Safe,0.09090404520491009,1.0,0.0,0.005327495084785923,0.33,0.012990888218337653,0.727736332163805,0.2623694266460247,0.9183208996491414,0.24093932791800682,54.59677705192784,High
2916,花蓮縣吉安鄉,南華村,南華四街123號,121.5513,23.9527,南華活動中心,南華村,63,"水災,震災,土石流",蕭萬生,8534573,是,否,是,True,POINT (306111.2102258299 2649894.39894424),Low,1.3260216177430015,71.29000091552734,Low,8.820432912696624,0.100740616081754,6.546666666666667,446.0,9,SAR無資料,mid,Low,0.16648805415877344,1.0,0.33,0.04581645703317331,0.33,0.01798754606491199,0.6923276329885847,0.34111763940909917,0.9076982898965753,0.30963189794519597,76.60565768019615,Very High
2921,花蓮縣吉安鄉,稻香村,慶豐路79號,121.5757,23.9548,稻香活動中心,稻香村,40,"水災,震災,土石流",鄧桂英,8533083,是,否,是,True,POINT (308593.7440494969 2650136.8908623653),Safe,1.0491571556961057,39.43000030517578,Low,6.69163559888578,0.0991081792571037,10.258333333333333,753.0,9,SAR無資料,mid,Safe,0.12139333472318183,1.0,0.0,0.022565225222474138,0.33,0.013556339500846018,0.8212938447405375,0.27415841815041025,0.9463881534221612,0.2594602790985075,60.53083081483528,High
2922,花蓮縣吉安鄉,永興村,永興七街86號,121.5683,23.955,永興活動中心,永興村,53,"水災,震災,土石流",陳源忠,8526058,是,否,是,True,POINT (307840.47894325847 2650155.987892026),Safe,1.0342466616987736,47.41999816894531,Low,6.69163559888578,0.0991081792571037,10.058333333333334,700.0,9,SAR無資料,mid,Safe,0.12139333472318183,1.0,0.0,0.028396276350487488,0.33,0.013556339500846018,0.8033155964234534,0.2750330758196123,0.940994678927036,0.2588046608751912,60.32077282444455,High
2923,花蓮縣吉安鄉,仁和村,南海三街314號,121.5876,23.9563,仁和活動中心,仁和村,101,"水災,震災,土石流",賴明章,8523002,是,否,是,True,POINT (309804.24193199066 2650308.0089116357),Safe,1.0539686827655157,24.399999618530277,Low,5.252320343377827,0.098899869515103,7.273333333333333,1022.0,9,SAR無資料,mid,Safe,0.09090404520491009,1.0,0.0,0.011596423484076869,0.33,0.012990888218337653,0.896552755816182,0.2633097659059183,0.9689658267448545,0.25513816501102227,59.14603922856084,High
2950,花蓮縣秀林鄉,銅門村,9鄰53號,121.4944,23.965,銅門收容所,銅門村,70,"水災,土石流",何文忠,03-8641057,是,否,是,True,POINT (300315.0629534215 2651235.1593953525),High,10.95000578778958,236.44000244140625,Low,19.46018701205477,0.116461589940005,20.843333333333334,203.0,9,SAR無資料,mid,High,0.39187199412407625,1.0,1.0,0.1663419088678448,0.33,0.060661713605279,0.4988319564632778,0.5315790559279275,0.8496495869389833,0.4516559252945783,100.0,Very High
2953,花蓮縣吉安鄉,東昌村,東海六街74號,121.5953,23.9658,東昌活動中心,東昌村,47,"水災,震災,土石流",魏錦添,8528607,是,否,是,True,POINT (310583.50510141504 2651363.4247226934),Safe,1.599477436906975,16.6299991607666,Low,4.599387424640511,0.0971755620185888,4.961666666666667,1285.0,9,SAR無資料,mid,Safe,0.0770728426805079,1.0,0.0,0.005925925105178427,0.33,0.008310301146517146,0.9529896230542674,0.25784177168458083,0.9858968869162801,0.2542054000208065,58.84718429685918,High
2961,花蓮縣吉安鄉,仁里村,仁里五街1號,121.5925,23.9684,仁里活動中心,仁里村,90,水災,楊昇達,8514057,是,否,是,True,POINT (310297.33342544193 2651650.176606109),Safe,1.735667042982599,18.21999931335449,Low,4.599387424640511,0.0971755620185888,5.905,1555.0,9,SAR無資料,mid,Safe,0.0770728426805079,1.0,0.0,0.007086297403315055,0.33,0.008310301146517146,1.0,0.2580158275293013,1.0,0.2580158275293013,60.06803313311525,High
2964,花蓮縣花蓮市,主農里,中順街77號,121.5968,23.9688,主農社區活動中心,主農、主安里,50,"水災,土石流,海嘯",劉冠宏,03-8350088,是,否,是,True,POINT (310734.75750544015 2651696.3219965333),Safe,1.6383158292331348,15.06999969482422,Low,4.599387424640511,0.0971755620185888,4.898333333333333,784.0,9,SAR無資料,mid,Safe,0.0770728426805079,1.0,0.0,0.004787447122996337,0.33,0.008310301146517146,0.831232419888521,0.2576709999872535,0.9493697259665562,0.24462504664742737,55.77766959260702,High
2965,花蓮縣吉安鄉,福興村,福德街1號,121.5624,23.9689,福興活動中心,福興村,106,"水災,震災,土石流",黃朝彬,8526216,是,否,是,True,POINT (307233.83815630234 2651693.009730497),Low,1.0949244921407242,45.5,Low,7.224793067776604,0.0999888753815318,8.121666666666666,614.0,9,SAR無資料,mid,Low,0.1326873110536866,1.0,0.33,0.02699507353670723,0.33,0.015946965826216523,0.7710303399162765,0.32795015092923374,0.9313091019748829,0.30542296055443197,75.25712754704617,Very High
2970,花蓮縣吉安鄉,南昌村,文化七街64號,121.5797,23.9704,南昌活動中心,南昌村,72,"震災,土石流,海嘯",陳振興,8521081,是,否,是,True,POINT (308993.7667042257 2651866.264268923),Safe,0.9819125725427412,29.68000030517578,Low,5.299508500107539,0.097407622038495,8.328333333333333,876.0,9,SAR無資料,mid,Safe,0.09190364092715375,1.0,0.0,0.015449735397886362,0.33,0.008940221929936067,0.858568943703727,0.26378257478082273,0.957570683111118,0.252590460325682,58.32976276265572,High
2973,花蓮縣花蓮市,主學里,中正路210號,121.5997,23.9717,中正國小,主農、主安、主力、主學、主權、主和等里,187,"水災,土石流,海嘯",陳世文,03-8322819,是,否,否,True,POINT (311028.5243142897 2652018.7512501045),Safe,0.8869399547307634,12.869999885559082,Low,4.0471764595215625,0.0991378859701144,4.358333333333333,433.0,9,SAR無資料,mid,Safe,0.0653752525061204,1.0,0.0,0.0031819008402351944,0.33,0.013636977587234459,0.6850474671471759,0.2544535586365949,0.9055142401441527,0.23041132080079185,51.223637106739716,High
2974,花蓮縣花蓮市,主權里,中原路531號,121.5964,23.9718,中原國小文中三國中預定地,主農、主安、主力、主學、主權、主和等里,85,"水災,土石流,海嘯",陳雅琪,03-8333547,是,否,否,True,POINT (310692.64447455696 2652028.4020810653),Safe,0.8927438514283963,15.300000190734863,Low,4.599387424640511,0.0971755620185888,4.43,1202.0,9,SAR無資料,mid,Safe,0.0770728426805079,1.0,0.0,0.004955300065386319,0.33,0.008310301146517146,0.9365323999265859,0.257696177928612,0.9809597199779757,0.2527895705402458,58.393557041170396,High
2981,花蓮縣吉安鄉,吉安村,吉安路二段97號,121.5628,23.9734,吉安國小,吉安村,223,"水災,震災,土石流",廖必偉,8523984,是,否,是,True,POINT (307272.55693917465 2652191.5486071426),Low,1.169189786565222,42.5099983215332,Low,7.224793067776604,0.0999888753815318,7.74,1236.0,9,SAR無資料,mid,Low,0.1326873110536866,1.0,0.33,0.0248129887655656,0.33,0.015946965826216523,0.9434071910364052,0.32762283821356253,0.9830221573109215,0.3220605092050232,80.58774513862753,Very High
2982,花蓮縣花蓮市,主睦里,成功街169號,121.6058,23.9734,花蓮城隍廟香客大樓,花蓮市各里,100,"水災,土石流,海嘯",孫吉造,03-8222854,是,否,否,True,POINT (311648.4980430141 2652209.6812115135),Safe,0.8189311889002535,8.510000228881836,Low,4.0471764595215625,0.0991378859701144,3.911666666666666,130.0,9,SAR無資料,mid,Safe,0.0653752525061204,1.0,0.0,0.0,0.33,0.013636977587234459,0.3895772337604174,0.2539762735105596,0.8168731701281252,0.20746640367989863,43.87215874831802,Medium
2984,花蓮縣吉安鄉,吉安村,中興路355巷7號,121.5643,23.9736,吉安活動中心,吉安村,32,"震災,土石流,海嘯",溫金勝,8535282,是,否,是,True,POINT (307425.1170296769 2652214.3087507007),Low,1.2247023790949951,41.630001068115234,Low,7.224793067776604,0.0999888753815318,7.833333333333333,1236.0,9,SAR無資料,mid,Low,0.1326873110536866,1.0,0.33,0.02417077220122091,0.33,0.015946965826216523,0.9434071910364052,0.32752650572891084,0.9830221573109215,0.3219658122381418,80.55740453207973,Very High
2986,花蓮縣吉安鄉,吉安村,中山路三段99巷18號,121.5742,23.974,五穀宮,全鄉,70,"水災,震災,土石流",林俊德,8521334,是,否,是,True,POINT (308432.4173804745 2652262.6761544044),Safe,1.264108789701686,32.09000015258789,Low,6.168156429646988,0.0986411417832623,9.648333333333332,1236.0,9,SAR無資料,mid,Safe,0.11030437565974634,1.0,0.0,0.017208538412401126,0.33,0.012288578636535607,0.9434071910364052,0.2699014513234377,0.9830221573109215,0.2653191069413144,62.407980593375704,High
2989,花蓮縣吉安鄉,勝安村,慈惠一街30號,121.5869,23.9754,勝安活動中心,勝安村,38,"水災,震災,土石流",陳昌周,8522377,是,否,是,True,POINT (309724.1945354357 2652423.0482982965),Safe,1.6525332810858735,23.32999992370605,Low,5.058694708264102,0.0973635979580441,7.1,1201.0,9,SAR無資料,mid,Safe,0.0868024364541169,1.0,0.0,0.010815544310658017,0.33,0.00882071972848776,0.9363272708385667,0.26154513455568257,0.98089818125157,0.2565491468008662,59.598113299585464,High
2990,花蓮縣吉安鄉,宜昌村,吉祥六街52巷9號,121.5832,23.9756,宜昌活動中心,宜昌村,49,"震災,土石流,海嘯",范來新,8535389,是,否,是,True,POINT (309347.57423514134 2652443.6360814073),Safe,1.7225124143606894,26.739999771118164,Low,5.058694708264102,0.0973635979580441,7.3,994.0,9,SAR無資料,mid,Safe,0.0868024364541169,1.0,0.0,0.013304141153335633,0.33,0.00882071972848776,0.8897072263113983,0.2619184240820842,0.9669121678934194,0.253252111240436,58.541753608166985,High
2991,花蓮縣花蓮市,主力里,中華路298號,121.5986,23.9756,忠孝國小,主力、主學等里,47,"水災,土石流,海嘯",程立,03-8351218,是,否,否,True,POINT (310914.7463590562 2652450.203902824),Safe,0.9171442172681752,14.350000381469728,Low,3.776877616608092,0.0985059549543851,4.245,658.0,9,SAR無資料,mid,Safe,0.05964946057380727,1.0,0.0,0.00426199606782874,0.33,0.011921617566771554,0.7880753914155046,0.25272629933899365,0.9364226174246513,0.23665862271906635,53.225252741642194,High
2992,花蓮縣花蓮市,主權里,中原路666號,121.5938,23.9757,主權社區活動中心,主權里,72,"水災,土石流,海嘯",徐淑憶,03-8333749,是,否,是,True,POINT (310426.2301686534 2652459.213506013),Safe,0.962470049099843,17.700000762939453,Low,4.341662557146921,0.0968364044164122,4.475,1202.0,9,SAR無資料,mid,Safe,0.07161340766722643,1.0,0.0,0.0067068056705685344,0.33,0.0073896668099695095,0.9365323999265859,0.2562290098317502,0.9809597199779757,0.25135033773478765,57.932431434731754,High
2996,花蓮縣吉安鄉,勝安村,慈惠三街118號,121.5867,23.9777,勝安宮,勝安村,1300,"水災,震災,土石流",田後隆,8528658,是,否,是,True,POINT (309702.7816508189 2652677.690251994),Safe,1.2780522930036615,23.559999465942383,Low,5.058694708264102,0.0973635979580441,7.1,1201.0,9,SAR無資料,mid,Safe,0.0868024364541169,1.0,0.0,0.010983396557062371,0.33,0.00882071972848776,0.9363272708385667,0.2615703123926432,0.98089818125157,0.25657384369534875,59.60602610590993,High
2998,花蓮縣吉安鄉,勝安村,慈惠三街136號,121.586,23.978,聖地慈惠堂,勝安村,700,"震災,土石流",劉幫政,8521334,是,否,是,True,POINT (309631.4096483245 2652710.619213127),Safe,1.300842048741115,25.32999992370605,Low,5.058694708264102,0.0973635979580441,7.1,1201.0,9,SAR無資料,mid,Safe,0.0868024364541169,1.0,0.0,0.012275131966983713,0.33,0.00882071972848776,0.9363272708385667,0.26176407270413143,0.98089818125157,0.2567639028324863,59.666920448047904,High
2999,花蓮縣花蓮市,民權里,公園路53號,121.6142,23.978,中正體育館,花蓮市各里,593,"水災,土石流",劉國華,03-8580686,是,否,否,True,POINT (312501.1164665039 2652722.834205722),Safe,3.807803769376181,21.57999992370605,Low,3.3434997671931823,0.1037109478215767,3.7516666666666665,95.0,9,SAR無資料,mid,Safe,0.05046913494948532,1.0,0.0,0.00953840511137303,0.33,0.02605043297373645,0.31290078899718066,0.2521765445489252,0.7938702366991541,0.20019545311103001,41.542569346423036,Medium
3000,花蓮縣花蓮市,國風里,林政街7號,121.5954,23.9785,國風國中,國華、國風等里,800,"水災,土石流,海嘯",王錦懋,03-8323847,是,否,是,True,POINT (310587.7436188541 2652770.0025201617),Safe,1.2352922139252662,16.899999618530273,Low,4.341662557146921,0.0968364044164122,4.316666666666666,816.0,9,SAR無資料,mid,Safe,0.07161340766722643,1.0,0.0,0.006122969772855499,0.33,0.0073896668099695095,0.8410881214193616,0.2561414344470932,0.9523264364258084,0.24393025948799507,55.55506199985067,High
3004,花蓮縣花蓮市,國風里,明義街107號,121.6029,23.979,明義國小,國華、國光、國威、國治、國魂、國安、國防、國聯、國盛、國風、民主、民治、民有、民族、民生、民權、主商、主勤、主計、主義、主工、主睦、主信等里,185,"水災,土石流,海嘯",郭文隆,03-8326686,是,否,是,True,POINT (311350.72366261826 2652828.621581444),Safe,0.7433034477677917,10.140000343322754,Low,3.776877616608092,0.0985059549543851,3.8966666666666665,816.0,9,SAR無資料,mid,Safe,0.05964946057380727,1.0,0.0,0.0011895640234237193,0.33,0.011921617566771554,0.8410881214193616,0.25226543453233286,0.9523264364258084,0.2402390423015846,54.37240777106632,High
3021,花蓮縣花蓮市,國威里,林森路252號,121.6068,23.9821,花蓮市公所,花蓮市各里,37,"水災,土石流,海嘯",彭莉萍,03-8322141,是,否,是,True,POINT (311746.11732416926 2653173.652573151),Safe,0.9076020406779788,10.93000030517578,Low,3.776877616608092,0.0985059549543851,3.881666666666667,486.0,9,SAR無資料,mid,Safe,0.05964946057380727,1.0,0.0,0.0017661011198329434,0.33,0.011921617566771554,0.7134684197841444,0.2523519150967943,0.9140405259352433,0.23065987719583972,51.303273783979144,High
3023,花蓮縣吉安鄉,慶豐村,慶北一街237號,121.5632,23.9825,慶豐活動中心,慶豐村,61,"震災,土石流,海嘯",鄭高富,8535375,是,否,是,True,POINT (307309.23721916764 2653199.540075787),Safe,1.029033528746609,48.0,Low,7.035014995416544,0.1006905036801157,7.803333333333334,1552.0,9,SAR無資料,mid,Safe,0.1286672059583902,1.0,0.0,0.02881955810711435,0.33,0.01785151727670556,0.9995239605197439,0.2777082472312548,0.9998571881559231,0.27766858720435234,66.36471473249408,High
3025,花蓮縣花蓮市,國魂里,建國路161號,121.599,23.9836,國立花蓮農業職業學校,國華、國光、國治、國威、國安、國防、國聯、國盛、國風、國魂等里,382,"水災,土石流,海嘯",賴世榮,03-8312313,是,否,是,True,POINT (310951.6875278697 2653336.3842178937),Safe,0.871940376391464,14.010000228881836,Low,3.584003730513315,0.0983371189019105,5.141666666666667,489.0,9,SAR無資料,mid,Safe,0.055563776265832296,1.0,0.0,0.004013866054895669,0.33,0.011463316569955518,0.7149832723289969,0.2514175444449796,0.914494981698699,0.22992008270594347,51.06624598590531,High
3035,花蓮縣花蓮市,國安里,中山路418號,121.6025,23.9865,花蓮高商,國安、國聯、國魂等里,266,"水災,震災,土石流,海嘯",邱志恆,03-8322532210,是,否,否,True,POINT (311306.46848744916 2653659.080234984),Safe,0.8260531200913312,11.380000114440918,Low,3.584003730513315,0.0983371189019105,4.79,115.0,9,SAR無資料,mid,Safe,0.055563776265832296,1.0,0.0,0.0020945082033091006,0.33,0.011463316569955518,0.35958068046497127,0.25112964076724165,0.8078742041394913,0.2028811586706717,42.403060852876116,Medium
3036,花蓮縣吉安鄉,南華村,南華四街123號,121.5947,23.987,北昌活動中心,北昌村,83,"震災,土石流,海嘯",黃加成,8577346,是,否,是,True,POINT (310512.5383772141 2653711.0846506343),Safe,0.8086424204968958,17.110000610351562,Low,4.160189534738816,0.0969119011601991,5.128333333333333,446.0,9,SAR無資料,mid,Safe,0.06776923002873968,1.0,0.0,0.006276227200594752,0.33,0.007594600723234907,0.6923276329885847,0.2550316631610346,0.9076982898965753,0.23149180452075052,51.56982064891823,High
3047,花蓮縣花蓮市,民勤里,新興路80號,121.6157,23.9887,南美崙營區,花蓮市各里,300,"水災,震災,土石流,海嘯",姜富川中校參謀官,03-8358100轉838413,是,否,否,True,POINT (312648.5843560841 2653908.538014152),Safe,7.675688241299463,102.5999984741211,Low,3.1421526320405797,0.1033664917396268,5.1033333333333335,563.0,9,SAR無資料,mid,Safe,0.046203960190967404,1.0,0.0,0.06866630001122889,0.33,0.025115416054049027,0.7496768052168996,0.2596726746643795,0.9249030415650699,0.24017204660842145,54.35094256438017,High
3049,花蓮縣吉安鄉,永安村,太昌路488號,121.5731,23.989,永安活動中心,永安村,156,"震災,土石流,海嘯",郭仁添,8566167,是,否,是,True,POINT (308313.72140964656 2653923.479924126),Safe,1.1092712152279642,44.83000183105469,Low,5.804219065021883,0.0998494885650158,10.461666666666666,1072.0,9,SAR無資料,mid,Safe,0.10259502106622771,1.0,0.0,0.026506113008130532,0.33,0.0155686040011442,0.9083234867141218,0.26931128367120233,0.9724970460142365,0.26190442782854634,61.31392828252161,High
3055,花蓮縣花蓮市,國盛里,國盛二街22號,121.607,23.992,中華國小,國華、國光、國威、國治、國魂、國安、國防、國聯、國盛、國風等里,189,"水災,土石流,海嘯",鍾吳南,03-8324308,是,否,是,True,POINT (311761.74687150307 2654270.176545021),Safe,2.4130542771336385,18.57999992370605,Low,3.1421526320405797,0.1033664917396268,4.976666666666667,782.0,9,SAR無資料,mid,Safe,0.046203960190967404,1.0,0.0,0.007349023626884484,0.33,0.025115416054049027,0.8306031651744958,0.25047508320672784,0.9491809495523487,0.23774617731736547,53.57370177071791,High
